Date,Source,TempC
2020-06-24T01:30:00Z,Mean.Temp,14.47
2020-06-24T01:40:00Z,Hobo-Tmp-1,14.34
2020-06-24T01:40:00Z,Hobo-Tmp-2,14.57
2020-06-24T01:40:00Z,Mean.Temp,14.46
2020-06-24T01:50:00Z,Hobo-Tmp-1,14.33
2020-06-24T01:50:00Z,Hobo-Tmp-2,14.57
2020-06-24T01:50:00Z,Mean.Temp,14.45
2020-06-24T02:00:00Z,Hobo-Tmp-1,14.36
2020-06-24T02:00:00Z,Hobo-Tmp-2,14.56
2020-06-24T02:00:00Z,Mean.Temp,14.46
2020-06-24T02:10:00Z,Hobo-Tmp-1,14.42
2020-06-24T02:10:00Z,Hobo-Tmp-2,14.54
2020-06-24T02:10:00Z,Mean.Temp,14.48
2020-06-24T02:20:00Z,Hobo-Tmp-1,14.48
2020-06-24T02:20:00Z,Hobo-Tmp-2,14.54
2020-06-24T02:20:00Z,Mean.Temp,14.51
2020-06-24T02:30:00Z,Hobo-Tmp-1,14.5
2020-06-24T02:30:00Z,Hobo-Tmp-2,14.54
2020-06-24T02:30:00Z,Mean.Temp,14.52
2020-06-24T02:40:00Z,Hobo-Tmp-1,14.69
2020-06-24T02:40:00Z,Hobo-Tmp-2,14.52
2020-06-24T02:40:00Z,Mean.Temp,14.6
2020-06-24T02:50:00Z,Hobo-Tmp-1,14.89
2020-06-24T02:50:00Z,Hobo-Tmp-2,14.55
2020-06-24T02:50:00Z,Mean.Temp,14.72
2020-06-24T03:00:00Z,Hobo-Tmp-1,15.06
2020-06-24T03:00:00Z,Hobo-Tmp-2,14.56
2020-06-24T03:00:00Z,Mean.Temp,14.81
2020-06-24T03:10:00Z,Hobo-Tmp-1,15.37
2020-06-24T03:10:00Z,Hobo-Tmp-2,14.57
2020-06-24T03:10:00Z,Mean.Temp,14.97
2020-06-24T03:20:00Z,Hobo-Tmp-1,15.67
2020-06-24T03:20:00Z,Hobo-Tmp-2,14.61
2020-06-24T03:20:00Z,Mean.Temp,15.14
2020-06-24T03:30:00Z,Hobo-Tmp-1,15.9
2020-06-24T03:30:00Z,Hobo-Tmp-2,14.67
2020-06-24T03:30:00Z,Mean.Temp,15.28
2020-06-24T03:40:00Z,Hobo-Tmp-1,16.05
2020-06-24T03:40:00Z,Hobo-Tmp-2,14.78
2020-06-24T03:40:00Z,Mean.Temp,15.41
2020-06-24T03:50:00Z,Hobo-Tmp-1,16.02
2020-06-24T03:50:00Z,Hobo-Tmp-2,14.92
2020-06-24T03:50:00Z,Mean.Temp,15.47
2020-06-24T04:00:00Z,Hobo-Tmp-1,15.81
2020-06-24T04:00:00Z,Hobo-Tmp-2,15.06
2020-06-24T04:00:00Z,Mean.Temp,15.43
2020-06-24T04:10:00Z,Hobo-Tmp-1,15.55
2020-06-24T04:10:00Z,Hobo-Tmp-2,15.28
2020-06-24T04:10:00Z,Mean.Temp,15.41
2020-06-24T04:20:00Z,Hobo-Tmp-1,15.19
2020-06-24T04:20:00Z,Hobo-Tmp-2,15.48
2020-06-24T04:20:00Z,Mean.Temp,15.34
2020-06-24T04:30:00Z,Hobo-Tmp-1,14.91
2020-06-24T04:30:00Z,Hobo-Tmp-2,15.73
2020-06-24T04:30:00Z,Mean.Temp,15.32
2020-06-24T04:40:00Z,Hobo-Tmp-1,14.73
2020-06-24T04:40:00Z,Hobo-Tmp-2,15.88
2020-06-24T04:40:00Z,Mean.Temp,15.31
2020-06-24T04:50:00Z,Hobo-Tmp-1,14.59
2020-06-24T04:50:00Z,Hobo-Tmp-2,15.94
2020-06-24T04:50:00Z,Mean.Temp,15.27
2020-06-24T05:00:00Z,Hobo-Tmp-1,14.53
2020-06-24T05:00:00Z,Hobo-Tmp-2,15.89
2020-06-24T05:00:00Z,Mean.Temp,15.21
2020-06-24T05:10:00Z,Hobo-Tmp-1,14.55
2020-06-24T05:10:00Z,Hobo-Tmp-2,15.72
2020-06-24T05:10:00Z,Mean.Temp,15.14
2020-06-24T05:20:00Z,Hobo-Tmp-1,14.53
2020-06-24T05:20:00Z,Hobo-Tmp-2,15.47
2020-06-24T05:20:00Z,Mean.Temp,15
2020-06-24T05:30:00Z,Hobo-Tmp-1,14.51
2020-06-24T05:30:00Z,Hobo-Tmp-2,15.24
2020-06-24T05:30:00Z,Mean.Temp,14.87
2020-06-24T05:40:00Z,Hobo-Tmp-1,14.48
2020-06-24T05:40:00Z,Hobo-Tmp-2,15.02
2020-06-24T05:40:00Z,Mean.Temp,14.75
2020-06-24T05:50:00Z,Hobo-Tmp-1,14.44
2020-06-24T05:50:00Z,Hobo-Tmp-2,14.88
2020-06-24T05:50:00Z,Mean.Temp,14.66
2020-06-24T06:00:00Z,Hobo-Tmp-1,14.39
2020-06-24T06:00:00Z,Hobo-Tmp-2,14.77
2020-06-24T06:00:00Z,Mean.Temp,14.58
2020-06-24T06:10:00Z,Hobo-Tmp-1,14.36
2020-06-24T06:10:00Z,Hobo-Tmp-2,14.74
2020-06-24T06:10:00Z,Mean.Temp,14.55
2020-06-24T06:20:00Z,Hobo-Tmp-1,14.34
2020-06-24T06:20:00Z,Hobo-Tmp-2,14.73
2020-06-24T06:20:00Z,Mean.Temp,14.54
2020-06-24T06:30:00Z,Hobo-Tmp-1,14.28
2020-06-24T06:30:00Z,Hobo-Tmp-2,14.69
2020-06-24T06:30:00Z,Mean.Temp,14.49
2020-06-24T06:40:00Z,Hobo-Tmp-1,14.33
2020-06-24T06:40:00Z,Hobo-Tmp-2,14.67
2020-06-24T06:40:00Z,Mean.Temp,14.5
2020-06-24T06:50:00Z,Hobo-Tmp-1,14.36
2020-06-24T06:50:00Z,Hobo-Tmp-2,14.64
2020-06-24T06:50:00Z,Mean.Temp,14.5
2020-06-24T07:00:00Z,Hobo-Tmp-1,14.41
2020-06-24T07:00:00Z,Hobo-Tmp-2,14.61
2020-06-24T07:00:00Z,Mean.Temp,14.51
2020-06-24T07:10:00Z,Hobo-Tmp-1,14.5
2020-06-24T07:10:00Z,Hobo-Tmp-2,14.59
2020-06-24T07:10:00Z,Mean.Temp,14.55
2020-06-24T07:20:00Z,Hobo-Tmp-1,14.56
2020-06-24T07:20:00Z,Hobo-Tmp-2,14.54
2020-06-24T07:20:00Z,Mean.Temp,14.55
2020-06-24T07:30:00Z,Hobo-Tmp-1,14.67
2020-06-24T07:30:00Z,Hobo-Tmp-2,14.54
2020-06-24T07:30:00Z,Mean.Temp,14.6
2020-06-24T07:40:00Z,Hobo-Tmp-1,14.78
2020-06-24T07:40:00Z,Hobo-Tmp-2,14.52
2020-06-24T07:40:00Z,Mean.Temp,14.65
2020-06-24T07:50:00Z,Hobo-Tmp-1,14.87
2020-06-24T07:50:00Z,Hobo-Tmp-2,14.53
2020-06-24T07:50:00Z,Mean.Temp,14.7
2020-06-24T08:00:00Z,Hobo-Tmp-1,14.96
2020-06-24T08:00:00Z,Hobo-Tmp-2,14.57
2020-06-24T08:00:00Z,Mean.Temp,14.77
2020-06-24T08:10:00Z,Hobo-Tmp-1,15.01
2020-06-24T08:10:00Z,Hobo-Tmp-2,14.62
2020-06-24T08:10:00Z,Mean.Temp,14.81
2020-06-24T08:20:00Z,Hobo-Tmp-1,15.08
2020-06-24T08:20:00Z,Hobo-Tmp-2,14.67
2020-06-24T08:20:00Z,Mean.Temp,14.87
2020-06-24T08:30:00Z,Hobo-Tmp-1,15.11
2020-06-24T08:30:00Z,Hobo-Tmp-2,14.76
2020-06-24T08:30:00Z,Mean.Temp,14.93
2020-06-24T08:40:00Z,Hobo-Tmp-1,15.11
2020-06-24T08:40:00Z,Hobo-Tmp-2,14.82
2020-06-24T08:40:00Z,Mean.Temp,14.96
2020-06-24T08:50:00Z,Hobo-Tmp-1,15.19
2020-06-24T08:50:00Z,Hobo-Tmp-2,14.89
2020-06-24T08:50:00Z,Mean.Temp,15.04
2020-06-24T09:00:00Z,Hobo-Tmp-1,15.23
2020-06-24T09:00:00Z,Hobo-Tmp-2,14.98
2020-06-24T09:00:00Z,Mean.Temp,15.1
2020-06-24T09:10:00Z,Hobo-Tmp-1,15.25
2020-06-24T09:10:00Z,Hobo-Tmp-2,15.07
2020-06-24T09:10:00Z,Mean.Temp,15.16
2020-06-24T09:20:00Z,Hobo-Tmp-1,15.19
2020-06-24T09:20:00Z,Hobo-Tmp-2,15.12
2020-06-24T09:20:00Z,Mean.Temp,15.16
2020-06-24T09:30:00Z,Hobo-Tmp-1,15.11
2020-06-24T09:30:00Z,Hobo-Tmp-2,15.21
2020-06-24T09:30:00Z,Mean.Temp,15.16
2020-06-24T09:40:00Z,Hobo-Tmp-1,15
2020-06-24T09:40:00Z,Hobo-Tmp-2,15.24
2020-06-24T09:40:00Z,Mean.Temp,15.12
2020-06-24T09:50:00Z,Hobo-Tmp-1,14.88
2020-06-24T09:50:00Z,Hobo-Tmp-2,15.28
2020-06-24T09:50:00Z,Mean.Temp,15.08
2020-06-24T10:00:00Z,Hobo-Tmp-1,14.73
2020-06-24T10:00:00Z,Hobo-Tmp-2,15.32
2020-06-24T10:00:00Z,Mean.Temp,15.03
2020-06-24T10:10:00Z,Hobo-Tmp-1,14.55
2020-06-24T10:10:00Z,Hobo-Tmp-2,15.37
2020-06-24T10:10:00Z,Mean.Temp,14.96
2020-06-24T10:20:00Z,Hobo-Tmp-1,14.44
2020-06-24T10:20:00Z,Hobo-Tmp-2,15.39
2020-06-24T10:20:00Z,Mean.Temp,14.92
2020-06-24T10:30:00Z,Hobo-Tmp-1,14.38
2020-06-24T10:30:00Z,Hobo-Tmp-2,15.43
2020-06-24T10:30:00Z,Mean.Temp,14.91
2020-06-24T10:40:00Z,Hobo-Tmp-1,14.32
2020-06-24T10:40:00Z,Hobo-Tmp-2,15.41
2020-06-24T10:40:00Z,Mean.Temp,14.86
2020-06-24T10:50:00Z,Hobo-Tmp-1,14.29
2020-06-24T10:50:00Z,Hobo-Tmp-2,15.33
2020-06-24T10:50:00Z,Mean.Temp,14.81
2020-06-24T11:00:00Z,Hobo-Tmp-1,14.27
2020-06-24T11:00:00Z,Hobo-Tmp-2,15.31
2020-06-24T11:00:00Z,Mean.Temp,14.79
2020-06-24T11:10:00Z,Hobo-Tmp-1,14.27
2020-06-24T11:10:00Z,Hobo-Tmp-2,15.21
2020-06-24T11:10:00Z,Mean.Temp,14.74
2020-06-24T11:20:00Z,Hobo-Tmp-1,14.24
2020-06-24T11:20:00Z,Hobo-Tmp-2,15.12
2020-06-24T11:20:00Z,Mean.Temp,14.68
2020-06-24T11:30:00Z,Hobo-Tmp-1,14.24
2020-06-24T11:30:00Z,Hobo-Tmp-2,15
2020-06-24T11:30:00Z,Mean.Temp,14.62
2020-06-24T11:40:00Z,Hobo-Tmp-1,14.24
2020-06-24T11:40:00Z,Hobo-Tmp-2,14.92
2020-06-24T11:40:00Z,Mean.Temp,14.58
2020-06-24T11:50:00Z,Hobo-Tmp-1,14.2
2020-06-24T11:50:00Z,Hobo-Tmp-2,14.86
2020-06-24T11:50:00Z,Mean.Temp,14.53
2020-06-24T12:00:00Z,Hobo-Tmp-1,14.18
2020-06-24T12:00:00Z,Hobo-Tmp-2,14.83
2020-06-24T12:00:00Z,Mean.Temp,14.5
2020-06-24T12:10:00Z,Hobo-Tmp-1,14.19
2020-06-24T12:10:00Z,Hobo-Tmp-2,14.81
2020-06-24T12:10:00Z,Mean.Temp,14.5
2020-06-24T12:20:00Z,Hobo-Tmp-1,14.18
2020-06-24T12:20:00Z,Hobo-Tmp-2,14.8
2020-06-24T12:20:00Z,Mean.Temp,14.49
2020-06-24T12:30:00Z,Hobo-Tmp-1,14.24
2020-06-24T12:30:00Z,Hobo-Tmp-2,14.81
2020-06-24T12:30:00Z,Mean.Temp,14.52
2020-06-24T12:40:00Z,Hobo-Tmp-1,14.24
2020-06-24T12:40:00Z,Hobo-Tmp-2,14.8
2020-06-24T12:40:00Z,Mean.Temp,14.52
2020-06-24T12:50:00Z,Hobo-Tmp-1,14.33
2020-06-24T12:50:00Z,Hobo-Tmp-2,14.8
2020-06-24T12:50:00Z,Mean.Temp,14.56
2020-06-24T13:00:00Z,Hobo-Tmp-1,14.44
2020-06-24T13:00:00Z,Hobo-Tmp-2,14.83
2020-06-24T13:00:00Z,Mean.Temp,14.64
2020-06-24T13:10:00Z,Hobo-Tmp-1,14.73
2020-06-24T13:10:00Z,Hobo-Tmp-2,14.79
2020-06-24T13:10:00Z,Mean.Temp,14.76
2020-06-24T13:20:00Z,Hobo-Tmp-1,15.39
2020-06-24T13:20:00Z,Hobo-Tmp-2,14.81
2020-06-24T13:20:00Z,Mean.Temp,15.1
2020-06-24T13:30:00Z,Hobo-Tmp-1,16.13
2020-06-24T13:30:00Z,Hobo-Tmp-2,14.84
2020-06-24T13:30:00Z,Mean.Temp,15.48
2020-06-24T13:40:00Z,Hobo-Tmp-1,16.66
2020-06-24T13:40:00Z,Hobo-Tmp-2,14.87
2020-06-24T13:40:00Z,Mean.Temp,15.76
2020-06-24T13:50:00Z,Hobo-Tmp-1,16.88
2020-06-24T13:50:00Z,Hobo-Tmp-2,14.92
2020-06-24T13:50:00Z,Mean.Temp,15.9
2020-06-24T14:00:00Z,Hobo-Tmp-1,16.98
2020-06-24T14:00:00Z,Hobo-Tmp-2,15.01
2020-06-24T14:00:00Z,Mean.Temp,16
2020-06-24T14:10:00Z,Hobo-Tmp-1,17.04
2020-06-24T14:10:00Z,Hobo-Tmp-2,15.13
2020-06-24T14:10:00Z,Mean.Temp,16.08
2020-06-24T14:20:00Z,Hobo-Tmp-1,17.07
2020-06-24T14:20:00Z,Hobo-Tmp-2,15.43
2020-06-24T14:20:00Z,Mean.Temp,16.25
2020-06-24T14:30:00Z,Hobo-Tmp-1,17.08
2020-06-24T14:30:00Z,Hobo-Tmp-2,15.93
2020-06-24T14:30:00Z,Mean.Temp,16.51
2020-06-24T14:40:00Z,Hobo-Tmp-1,17.05
2020-06-24T14:40:00Z,Hobo-Tmp-2,16.47
2020-06-24T14:40:00Z,Mean.Temp,16.76
2020-06-24T14:50:00Z,Hobo-Tmp-1,16.98
2020-06-24T14:50:00Z,Hobo-Tmp-2,16.92
2020-06-24T14:50:00Z,Mean.Temp,16.95
2020-06-24T15:00:00Z,Hobo-Tmp-1,17.03
2020-06-24T15:00:00Z,Hobo-Tmp-2,17.26
2020-06-24T15:00:00Z,Mean.Temp,17.14
2020-06-24T15:10:00Z,Hobo-Tmp-1,17.17
2020-06-24T15:10:00Z,Hobo-Tmp-2,16.97
2020-06-24T15:10:00Z,Mean.Temp,17.07
2020-06-24T15:20:00Z,Hobo-Tmp-1,16.41
2020-06-24T15:20:00Z,Hobo-Tmp-2,16.57
2020-06-24T15:20:00Z,Mean.Temp,16.49
2020-06-24T15:30:00Z,Hobo-Tmp-1,15.86
2020-06-24T15:30:00Z,Hobo-Tmp-2,16.58
2020-06-24T15:30:00Z,Mean.Temp,16.22
2020-06-24T15:40:00Z,Hobo-Tmp-1,15.43
2020-06-24T15:40:00Z,Hobo-Tmp-2,16.39
2020-06-24T15:40:00Z,Mean.Temp,15.91
2020-06-24T15:50:00Z,Hobo-Tmp-1,15.25
2020-06-24T15:50:00Z,Hobo-Tmp-2,16.12
2020-06-24T15:50:00Z,Mean.Temp,15.68
2020-06-24T16:00:00Z,Hobo-Tmp-1,15.04
2020-06-24T16:00:00Z,Hobo-Tmp-2,16.04
2020-06-24T16:00:00Z,Mean.Temp,15.54
2020-06-24T16:10:00Z,Hobo-Tmp-1,14.89
2020-06-24T16:10:00Z,Hobo-Tmp-2,15.97
2020-06-24T16:10:00Z,Mean.Temp,15.43
2020-06-24T16:20:00Z,Hobo-Tmp-1,14.77
2020-06-24T16:20:00Z,Hobo-Tmp-2,15.93
2020-06-24T16:20:00Z,Mean.Temp,15.35
2020-06-24T16:30:00Z,Hobo-Tmp-1,14.66
2020-06-24T16:30:00Z,Hobo-Tmp-2,15.88
2020-06-24T16:30:00Z,Mean.Temp,15.27
2020-06-24T16:40:00Z,Hobo-Tmp-1,14.55
2020-06-24T16:40:00Z,Hobo-Tmp-2,15.85
2020-06-24T16:40:00Z,Mean.Temp,15.2
2020-06-24T16:50:00Z,Hobo-Tmp-1,14.41
2020-06-24T16:50:00Z,Hobo-Tmp-2,15.79
2020-06-24T16:50:00Z,Mean.Temp,15.1
2020-06-24T17:00:00Z,Hobo-Tmp-1,14.32
2020-06-24T17:00:00Z,Hobo-Tmp-2,15.69
2020-06-24T17:00:00Z,Mean.Temp,15
2020-06-24T17:10:00Z,Hobo-Tmp-1,14.27
2020-06-24T17:10:00Z,Hobo-Tmp-2,15.53
2020-06-24T17:10:00Z,Mean.Temp,14.9
2020-06-24T17:20:00Z,Hobo-Tmp-1,14.26
2020-06-24T17:20:00Z,Hobo-Tmp-2,15.39
2020-06-24T17:20:00Z,Mean.Temp,14.83
2020-06-24T17:30:00Z,Hobo-Tmp-1,14.21
2020-06-24T17:30:00Z,Hobo-Tmp-2,15.27
2020-06-24T17:30:00Z,Mean.Temp,14.74
2020-06-24T17:40:00Z,Hobo-Tmp-1,14.17
2020-06-24T17:40:00Z,Hobo-Tmp-2,15.15
2020-06-24T17:40:00Z,Mean.Temp,14.66
2020-06-24T17:50:00Z,Hobo-Tmp-1,14.19
2020-06-24T17:50:00Z,Hobo-Tmp-2,15.04
2020-06-24T17:50:00Z,Mean.Temp,14.62
2020-06-24T18:00:00Z,Hobo-Tmp-1,14.2
2020-06-24T18:00:00Z,Hobo-Tmp-2,14.96
2020-06-24T18:00:00Z,Mean.Temp,14.58
2020-06-24T18:10:00Z,Hobo-Tmp-1,14.25
2020-06-24T18:10:00Z,Hobo-Tmp-2,14.87
2020-06-24T18:10:00Z,Mean.Temp,14.56
2020-06-24T18:20:00Z,Hobo-Tmp-1,14.29
2020-06-24T18:20:00Z,Hobo-Tmp-2,14.79
2020-06-24T18:20:00Z,Mean.Temp,14.54
2020-06-24T18:30:00Z,Hobo-Tmp-1,14.32
2020-06-24T18:30:00Z,Hobo-Tmp-2,14.73
2020-06-24T18:30:00Z,Mean.Temp,14.53
2020-06-24T18:40:00Z,Hobo-Tmp-1,14.34
2020-06-24T18:40:00Z,Hobo-Tmp-2,14.68
2020-06-24T18:40:00Z,Mean.Temp,14.51
2020-06-24T18:50:00Z,Hobo-Tmp-1,14.28
2020-06-24T18:50:00Z,Hobo-Tmp-2,14.62
2020-06-24T18:50:00Z,Mean.Temp,14.45
2020-06-24T19:00:00Z,Hobo-Tmp-1,14.17
2020-06-24T19:00:00Z,Hobo-Tmp-2,14.63
2020-06-24T19:00:00Z,Mean.Temp,14.4
2020-06-24T19:10:00Z,Hobo-Tmp-1,14.09
2020-06-24T19:10:00Z,Hobo-Tmp-2,14.64
2020-06-24T19:10:00Z,Mean.Temp,14.36
2020-06-24T19:20:00Z,Hobo-Tmp-1,14.06
2020-06-24T19:20:00Z,Hobo-Tmp-2,14.68
2020-06-24T19:20:00Z,Mean.Temp,14.37
2020-06-24T19:30:00Z,Hobo-Tmp-1,13.99
2020-06-24T19:30:00Z,Hobo-Tmp-2,14.67
2020-06-24T19:30:00Z,Mean.Temp,14.33
2020-06-24T19:40:00Z,Hobo-Tmp-1,13.95
2020-06-24T19:40:00Z,Hobo-Tmp-2,14.67
2020-06-24T19:40:00Z,Mean.Temp,14.31
2020-06-24T19:50:00Z,Hobo-Tmp-1,13.87
2020-06-24T19:50:00Z,Hobo-Tmp-2,14.63
2020-06-24T19:50:00Z,Mean.Temp,14.25
2020-06-24T20:00:00Z,Hobo-Tmp-1,13.8
2020-06-24T20:00:00Z,Hobo-Tmp-2,14.55
2020-06-24T20:00:00Z,Mean.Temp,14.18
2020-06-24T20:10:00Z,Hobo-Tmp-1,13.73
2020-06-24T20:10:00Z,Hobo-Tmp-2,14.44
2020-06-24T20:10:00Z,Mean.Temp,14.09
2020-06-24T20:20:00Z,Hobo-Tmp-1,13.67
2020-06-24T20:20:00Z,Hobo-Tmp-2,14.36
2020-06-24T20:20:00Z,Mean.Temp,14.01
2020-06-24T20:30:00Z,Hobo-Tmp-1,13.65
2020-06-24T20:30:00Z,Hobo-Tmp-2,14.31
2020-06-24T20:30:00Z,Mean.Temp,13.98
2020-06-24T20:40:00Z,Hobo-Tmp-1,13.74
2020-06-24T20:40:00Z,Hobo-Tmp-2,14.24
2020-06-24T20:40:00Z,Mean.Temp,13.99
2020-06-24T20:50:00Z,Hobo-Tmp-1,13.84
2020-06-24T20:50:00Z,Hobo-Tmp-2,14.17
2020-06-24T20:50:00Z,Mean.Temp,14.01
2020-06-24T21:00:00Z,Hobo-Tmp-1,14.01
2020-06-24T21:00:00Z,Hobo-Tmp-2,14.09
2020-06-24T21:00:00Z,Mean.Temp,14.05
2020-06-24T21:10:00Z,Hobo-Tmp-1,14.21
2020-06-24T21:10:00Z,Hobo-Tmp-2,14.01
2020-06-24T21:10:00Z,Mean.Temp,14.11
2020-06-24T21:20:00Z,Hobo-Tmp-1,14.42
2020-06-24T21:20:00Z,Hobo-Tmp-2,13.97
2020-06-24T21:20:00Z,Mean.Temp,14.2
2020-06-24T21:30:00Z,Hobo-Tmp-1,14.51
2020-06-24T21:30:00Z,Hobo-Tmp-2,13.96
2020-06-24T21:30:00Z,Mean.Temp,14.23
2020-06-24T21:40:00Z,Hobo-Tmp-1,14.58
2020-06-24T21:40:00Z,Hobo-Tmp-2,13.97
2020-06-24T21:40:00Z,Mean.Temp,14.28
2020-06-24T21:50:00Z,Hobo-Tmp-1,14.66
2020-06-24T21:50:00Z,Hobo-Tmp-2,14.06
2020-06-24T21:50:00Z,Mean.Temp,14.36
2020-06-24T22:00:00Z,Hobo-Tmp-1,14.73
2020-06-24T22:00:00Z,Hobo-Tmp-2,14.18
2020-06-24T22:00:00Z,Mean.Temp,14.46
2020-06-24T22:10:00Z,Hobo-Tmp-1,14.86
2020-06-24T22:10:00Z,Hobo-Tmp-2,14.37
2020-06-24T22:10:00Z,Mean.Temp,14.61
2020-06-24T22:20:00Z,Hobo-Tmp-1,15.04
2020-06-24T22:20:00Z,Hobo-Tmp-2,14.5
2020-06-24T22:20:00Z,Mean.Temp,14.77
2020-06-24T22:30:00Z,Hobo-Tmp-1,15.13
2020-06-24T22:30:00Z,Hobo-Tmp-2,14.63
2020-06-24T22:30:00Z,Mean.Temp,14.88
2020-06-24T22:40:00Z,Hobo-Tmp-1,15.15
2020-06-24T22:40:00Z,Hobo-Tmp-2,14.71
2020-06-24T22:40:00Z,Mean.Temp,14.93
2020-06-24T22:50:00Z,Hobo-Tmp-1,15.19
2020-06-24T22:50:00Z,Hobo-Tmp-2,14.79
2020-06-24T22:50:00Z,Mean.Temp,14.99
2020-06-24T23:00:00Z,Hobo-Tmp-1,15.16
2020-06-24T23:00:00Z,Hobo-Tmp-2,14.89
2020-06-24T23:00:00Z,Mean.Temp,15.03
2020-06-24T23:10:00Z,Hobo-Tmp-1,15.19
2020-06-24T23:10:00Z,Hobo-Tmp-2,14.99
2020-06-24T23:10:00Z,Mean.Temp,15.09
2020-06-24T23:20:00Z,Hobo-Tmp-1,15.15
2020-06-24T23:20:00Z,Hobo-Tmp-2,15.12
2020-06-24T23:20:00Z,Mean.Temp,15.14
2020-06-24T23:30:00Z,Hobo-Tmp-1,14.99
2020-06-24T23:30:00Z,Hobo-Tmp-2,15.19
2020-06-24T23:30:00Z,Mean.Temp,15.09
2020-06-24T23:40:00Z,Hobo-Tmp-1,14.81
2020-06-24T23:40:00Z,Hobo-Tmp-2,15.23
2020-06-24T23:40:00Z,Mean.Temp,15.02
2020-06-24T23:50:00Z,Hobo-Tmp-1,14.69
2020-06-24T23:50:00Z,Hobo-Tmp-2,15.26
2020-06-24T23:50:00Z,Mean.Temp,14.97
2020-06-25T00:00:00Z,Hobo-Tmp-1,14.57
2020-06-25T00:00:00Z,Hobo-Tmp-2,15.27
2020-06-25T00:00:00Z,Mean.Temp,14.92
2020-06-25T00:10:00Z,Hobo-Tmp-1,14.47
2020-06-25T00:10:00Z,Hobo-Tmp-2,15.27
2020-06-25T00:10:00Z,Mean.Temp,14.87
2020-06-25T00:20:00Z,Hobo-Tmp-1,14.38
2020-06-25T00:20:00Z,Hobo-Tmp-2,15.22
2020-06-25T00:20:00Z,Mean.Temp,14.8
2020-06-25T00:30:00Z,Hobo-Tmp-1,14.29
2020-06-25T00:30:00Z,Hobo-Tmp-2,15.13
2020-06-25T00:30:00Z,Mean.Temp,14.71
2020-06-25T00:40:00Z,Hobo-Tmp-1,14.24
2020-06-25T00:40:00Z,Hobo-Tmp-2,15
2020-06-25T00:40:00Z,Mean.Temp,14.62
2020-06-25T00:50:00Z,Hobo-Tmp-1,14.2
2020-06-25T00:50:00Z,Hobo-Tmp-2,14.85
2020-06-25T00:50:00Z,Mean.Temp,14.52
2020-06-25T01:00:00Z,Hobo-Tmp-1,14.12
2020-06-25T01:00:00Z,Hobo-Tmp-2,14.74
2020-06-25T01:00:00Z,Mean.Temp,14.43
2020-06-25T01:10:00Z,Hobo-Tmp-1,14.07
2020-06-25T01:10:00Z,Hobo-Tmp-2,14.65
2020-06-25T01:10:00Z,Mean.Temp,14.36
2020-06-25T01:20:00Z,Hobo-Tmp-1,13.95
2020-06-25T01:20:00Z,Hobo-Tmp-2,14.57
2020-06-25T01:20:00Z,Mean.Temp,14.26
2020-06-25T01:30:00Z,Hobo-Tmp-1,13.84
2020-06-25T01:30:00Z,Hobo-Tmp-2,14.49
2020-06-25T01:30:00Z,Mean.Temp,14.17
2020-06-25T01:40:00Z,Hobo-Tmp-1,13.64
2020-06-25T01:40:00Z,Hobo-Tmp-2,14.42
2020-06-25T01:40:00Z,Mean.Temp,14.03
2020-06-25T01:50:00Z,Hobo-Tmp-1,13.44
2020-06-25T01:50:00Z,Hobo-Tmp-2,14.38
2020-06-25T01:50:00Z,Mean.Temp,13.91
2020-06-25T02:00:00Z,Hobo-Tmp-1,13.33
2020-06-25T02:00:00Z,Hobo-Tmp-2,14.34
2020-06-25T02:00:00Z,Mean.Temp,13.83
2020-06-25T02:10:00Z,Hobo-Tmp-1,13.27
2020-06-25T02:10:00Z,Hobo-Tmp-2,14.26
2020-06-25T02:10:00Z,Mean.Temp,13.77
2020-06-25T02:20:00Z,Hobo-Tmp-1,13.2
2020-06-25T02:20:00Z,Hobo-Tmp-2,14.17
2020-06-25T02:20:00Z,Mean.Temp,13.68
2020-06-25T02:30:00Z,Hobo-Tmp-1,13.26
2020-06-25T02:30:00Z,Hobo-Tmp-2,14.04
2020-06-25T02:30:00Z,Mean.Temp,13.65
2020-06-25T02:40:00Z,Hobo-Tmp-1,13.39
2020-06-25T02:40:00Z,Hobo-Tmp-2,13.91
2020-06-25T02:40:00Z,Mean.Temp,13.65
2020-06-25T02:50:00Z,Hobo-Tmp-1,13.38
2020-06-25T02:50:00Z,Hobo-Tmp-2,13.74
2020-06-25T02:50:00Z,Mean.Temp,13.56
2020-06-25T03:00:00Z,Hobo-Tmp-1,13.34
2020-06-25T03:00:00Z,Hobo-Tmp-2,13.61
2020-06-25T03:00:00Z,Mean.Temp,13.47
2020-06-25T03:10:00Z,Hobo-Tmp-1,13.27
2020-06-25T03:10:00Z,Hobo-Tmp-2,13.56
2020-06-25T03:10:00Z,Mean.Temp,13.41
2020-06-25T03:20:00Z,Hobo-Tmp-1,13.24
2020-06-25T03:20:00Z,Hobo-Tmp-2,13.5
2020-06-25T03:20:00Z,Mean.Temp,13.37
2020-06-25T03:30:00Z,Hobo-Tmp-1,13.18
2020-06-25T03:30:00Z,Hobo-Tmp-2,13.51
2020-06-25T03:30:00Z,Mean.Temp,13.34
2020-06-25T03:40:00Z,Hobo-Tmp-1,13.18
2020-06-25T03:40:00Z,Hobo-Tmp-2,13.57
2020-06-25T03:40:00Z,Mean.Temp,13.37
